"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
-0.577085554599762,0.09802116453647614,-0.1568443477153778,-0.5770855252699874,0.09802116667309052,-0.1568443413321276,11.0,0.0,27964.0,0.606,829380262.0,829380262.0,-15.0
-0.687736451625824,0.1171863600611687,-0.1610649526119232,-0.6877364592781902,0.117186359612675,-0.1610649549102073,11.0,2.0,27967.0,0.716,829380267.0,829380267.0,-13.0
-65.83546447753906,11.24163627624512,3.500228643417358,-65.83546470849441,11.24163623720139,3.500228753528083,47.0,3.0,27969.0,66.88,829380269.0,829380269.0,3.0
-0.8417810797691345,0.1440394818782806,-0.1660038232803345,-0.8417810616544298,0.1440394876439851,-0.166003825977594,12.0,4.0,27971.0,0.87,829380271.0,829380271.0,-11.0
-67.38541412353516,11.54261112213135,5.981324195861816,-67.3854159342258,11.54261074587018,5.981324313286285,37.0,5.0,27972.0,68.628,829380274.0,829380274.0,5.0
-1.103893876075745,0.1894853115081787,-0.177396684885025,-1.103893895397519,0.1894853145721758,-0.1773966833556218,17.0,6.0,27974.0,1.134,829380276.0,829380276.0,-9.0
-64.84358978271484,11.15381813049316,8.078719139099121,-64.84358680309033,11.1538178878544,8.078718774327227,36.0,7.0,27976.0,66.29,829380278.0,829380278.0,7.0
-1.3381108045578,0.2304103970527649,-0.1667172610759735,-1.338110760271437,0.2304103901106962,-0.1667172617782418,3.0,8.0,27977.0,1.368,829380280.0,829380280.0,-7.0
-20.79285430908203,3.595287084579468,-1.84613299369812,-20.79285520173396,3.595287153613045,-1.846132942880896,9.0,10.0,27981.0,21.182,829380285.0,829380285.0,-5.0
-64.36820983886719,11.14146041870117,12.6979570388794,-64.36820683660495,11.14146040914788,12.6979570243183,52.0,11.0,27982.0,66.548,829380287.0,829380287.0,11.0
-29.67164993286133,5.146519184112549,-1.578243136405945,-29.67165017830292,5.146519253328995,-1.578243096462214,13.0,12.0,27984.0,30.156,829380290.0,829380290.0,-3.0
-0.5764049291610718,0.1019469648599625,-0.1568443477153778,-0.5764049527041323,0.1019469621432541,-0.1568443413321276,11.0,0.0,28003.0,0.606,829380317.0,829380317.0,-15.0
-0.6945979595184326,0.1232265010476112,-0.1628645658493042,-0.6945979869202613,0.12322650109768,-0.1628645633449583,10.0,2.0,28006.0,0.724,829380322.0,829380322.0,-13.0
